date_id,date,day,month,month_name,quarter,year,financial_year,week_of_year,day_of_week,is_weekend,is_public_holiday,is_eofy_month,season
20240215,2024-02-15,15,2,February,Q1,2024,FY2023/24,7,Thursday,N,N,N,Summer
20240216,2024-02-16,16,2,February,Q1,2024,FY2023/24,7,Friday,N,N,N,Summer
20240217,2024-02-17,17,2,February,Q1,2024,FY2023/24,7,Saturday,Y,N,N,Summer
20240218,2024-02-18,18,2,February,Q1,2024,FY2023/24,7,Sunday,Y,N,N,Summer
20240219,2024-02-19,19,2,February,Q1,2024,FY2023/24,8,Monday,N,N,N,Summer
20240220,2024-02-20,20,2,February,Q1,2024,FY2023/24,8,Tuesday,N,N,N,Summer
20240221,2024-02-21,21,2,February,Q1,2024,FY2023/24,8,Wednesday,N,N,N,Summer
20240222,2024-02-22,22,2,February,Q1,2024,FY2023/24,8,Thursday,N,N,N,Summer
20240223,2024-02-23,23,2,February,Q1,2024,FY2023/24,8,Friday,N,N,N,Summer
20240224,2024-02-24,24,2,February,Q1,2024,FY2023/24,8,Saturday,Y,N,N,Summer
20240225,2024-02-25,25,2,February,Q1,2024,FY2023/24,8,Sunday,Y,N,N,Summer
20240226,2024-02-26,26,2,February,Q1,2024,FY2023/24,9,Monday,N,N,N,Summer
20240227,2024-02-27,27,2,February,Q1,2024,FY2023/24,9,Tuesday,N,N,N,Summer
20240228,2024-02-28,28,2,February,Q1,2024,FY2023/24,9,Wednesday,N,N,N,Summer
20240229,2024-02-29,29,2,February,Q1,2024,FY2023/24,9,Thursday,N,N,N,Summer
20240301,2024-03-01,1,3,March,Q1,2024,FY2023/24,9,Friday,N,N,N,Autumn
20240302,2024-03-02,2,3,March,Q1,2024,FY2023/24,9,Saturday,Y,N,N,Autumn
20240303,2024-03-03,3,3,March,Q1,2024,FY2023/24,9,Sunday,Y,N,N,Autumn
20240304,2024-03-04,4,3,March,Q1,2024,FY2023/24,10,Monday,N,N,N,Autumn
20240305,2024-03-05,5,3,March,Q1,2024,FY2023/24,10,Tuesday,N,N,N,Autumn
20240306,2024-03-06,6,3,March,Q1,2024,FY2023/24,10,Wednesday,N,N,N,Autumn
20240307,2024-03-07,7,3,March,Q1,2024,FY2023/24,10,Thursday,N,N,N,Autumn
20240308,2024-03-08,8,3,March,Q1,2024,FY2023/24,10,Friday,N,N,N,Autumn
20240309,2024-03-09,9,3,March,Q1,2024,FY2023/24,10,Saturday,Y,N,N,Autumn
20240310,2024-03-10,10,3,March,Q1,2024,FY2023/24,10,Sunday,Y,N,N,Autumn
20240311,2024-03-11,11,3,March,Q1,2024,FY2023/24,11,Monday,N,N,N,Autumn
20240312,2024-03-12,12,3,March,Q1,2024,FY2023/24,11,Tuesday,N,N,N,Autumn
20240313,2024-03-13,13,3,March,Q1,2024,FY2023/24,11,Wednesday,N,N,N,Autumn
20240314,2024-03-14,14,3,March,Q1,2024,FY2023/24,11,Thursday,N,N,N,Autumn
20240315,2024-03-15,15,3,March,Q1,2024,FY2023/24,11,Friday,N,N,N,Autumn
20240316,2024-03-16,16,3,March,Q1,2024,FY2023/24,11,Saturday,Y,N,N,Autumn
20240317,2024-03-17,17,3,March,Q1,2024,FY2023/24,11,Sunday,Y,N,N,Autumn
20240318,2024-03-18,18,3,March,Q1,2024,FY2023/24,12,Monday,N,N,N,Autumn
20240319,2024-03-19,19,3,March,Q1,2024,FY2023/24,12,Tuesday,N,N,N,Autumn
20240320,2024-03-20,20,3,March,Q1,2024,FY2023/24,12,Wednesday,N,N,N,Autumn
20240321,2024-03-21,21,3,March,Q1,2024,FY2023/24,12,Thursday,N,N,N,Autumn
20240322,2024-03-22,22,3,March,Q1,2024,FY2023/24,12,Friday,N,N,N,Autumn
20240323,2024-03-23,23,3,March,Q1,2024,FY2023/24,12,Saturday,Y,N,N,Autumn
20240324,2024-03-24,24,3,March,Q1,2024,FY2023/24,12,Sunday,Y,N,N,Autumn
20240325,2024-03-25,25,3,March,Q1,2024,FY2023/24,13,Monday,N,N,N,Autumn
20240326,2024-03-26,26,3,March,Q1,2024,FY2023/24,13,Tuesday,N,N,N,Autumn
20240327,2024-03-27,27,3,March,Q1,2024,FY2023/24,13,Wednesday,N,N,N,Autumn
20240328,2024-03-28,28,3,March,Q1,2024,FY2023/24,13,Thursday,N,N,N,Autumn
20240329,2024-03-29,29,3,March,Q1,2024,FY2023/24,13,Friday,N,Y,N,Autumn
20240330,2024-03-30,30,3,March,Q1,2024,FY2023/24,13,Saturday,Y,N,N,Autumn
20240331,2024-03-31,31,3,March,Q1,2024,FY2023/24,13,Sunday,Y,N,N,Autumn
20240401,2024-04-01,1,4,April,Q2,2024,FY2023/24,14,Monday,N,Y,N,Autumn
20240402,2024-04-02,2,4,April,Q2,2024,FY2023/24,14,Tuesday,N,N,N,Autumn
20240403,2024-04-03,3,4,April,Q2,2024,FY2023/24,14,Wednesday,N,N,N,Autumn
20240404,2024-04-04,4,4,April,Q2,2024,FY2023/24,14,Thursday,N,N,N,Autumn
20240405,2024-04-05,5,4,April,Q2,2024,FY2023/24,14,Friday,N,N,N,Autumn
20240406,2024-04-06,6,4,April,Q2,2024,FY2023/24,14,Saturday,Y,N,N,Autumn
20240407,2024-04-07,7,4,April,Q2,2024,FY2023/24,14,Sunday,Y,N,N,Autumn
20240408,2024-04-08,8,4,April,Q2,2024,FY2023/24,15,Monday,N,N,N,Autumn
20240409,2024-04-09,9,4,April,Q2,2024,FY2023/24,15,Tuesday,N,N,N,Autumn
20240410,2024-04-10,10,4,April,Q2,2024,FY2023/24,15,Wednesday,N,N,N,Autumn
20240411,2024-04-11,11,4,April,Q2,2024,FY2023/24,15,Thursday,N,N,N,Autumn
20240412,2024-04-12,12,4,April,Q2,2024,FY2023/24,15,Friday,N,N,N,Autumn
20240413,2024-04-13,13,4,April,Q2,2024,FY2023/24,15,Saturday,Y,N,N,Autumn
20240414,2024-04-14,14,4,April,Q2,2024,FY2023/24,15,Sunday,Y,N,N,Autumn
20240415,2024-04-15,15,4,April,Q2,2024,FY2023/24,16,Monday,N,N,N,Autumn
20240416,2024-04-16,16,4,April,Q2,2024,FY2023/24,16,Tuesday,N,N,N,Autumn
20240417,2024-04-17,17,4,April,Q2,2024,FY2023/24,16,Wednesday,N,N,N,Autumn
20240418,2024-04-18,18,4,April,Q2,2024,FY2023/24,16,Thursday,N,N,N,Autumn
20240419,2024-04-19,19,4,April,Q2,2024,FY2023/24,16,Friday,N,N,N,Autumn
20240420,2024-04-20,20,4,April,Q2,2024,FY2023/24,16,Saturday,Y,N,N,Autumn
20240421,2024-04-21,21,4,April,Q2,2024,FY2023/24,16,Sunday,Y,N,N,Autumn
20240422,2024-04-22,22,4,April,Q2,2024,FY2023/24,17,Monday,N,N,N,Autumn
20240423,2024-04-23,23,4,April,Q2,2024,FY2023/24,17,Tuesday,N,N,N,Autumn
20240424,2024-04-24,24,4,April,Q2,2024,FY2023/24,17,Wednesday,N,N,N,Autumn
20240425,2024-04-25,25,4,April,Q2,2024,FY2023/24,17,Thursday,N,Y,N,Autumn
20240426,2024-04-26,26,4,April,Q2,2024,FY2023/24,17,Friday,N,N,N,Autumn
20240427,2024-04-27,27,4,April,Q2,2024,FY2023/24,17,Saturday,Y,N,N,Autumn
20240428,2024-04-28,28,4,April,Q2,2024,FY2023/24,17,Sunday,Y,N,N,Autumn
20240429,2024-04-29,29,4,April,Q2,2024,FY2023/24,18,Monday,N,N,N,Autumn
20240430,2024-04-30,30,4,April,Q2,2024,FY2023/24,18,Tuesday,N,N,N,Autumn
20240501,2024-05-01,1,5,May,Q2,2024,FY2023/24,18,Wednesday,N,N,N,Autumn
20240502,2024-05-02,2,5,May,Q2,2024,FY2023/24,18,Thursday,N,N,N,Autumn
20240503,2024-05-03,3,5,May,Q2,2024,FY2023/24,18,Friday,N,N,N,Autumn
20240504,2024-05-04,4,5,May,Q2,2024,FY2023/24,18,Saturday,Y,N,N,Autumn
20240505,2024-05-05,5,5,May,Q2,2024,FY2023/24,18,Sunday,Y,N,N,Autumn
20240506,2024-05-06,6,5,May,Q2,2024,FY2023/24,19,Monday,N,N,N,Autumn
20240507,2024-05-07,7,5,May,Q2,2024,FY2023/24,19,Tuesday,N,N,N,Autumn
20240508,2024-05-08,8,5,May,Q2,2024,FY2023/24,19,Wednesday,N,N,N,Autumn
20240509,2024-05-09,9,5,May,Q2,2024,FY2023/24,19,Thursday,N,N,N,Autumn
20240510,2024-05-10,10,5,May,Q2,2024,FY2023/24,19,Friday,N,N,N,Autumn
20240511,2024-05-11,11,5,May,Q2,2024,FY2023/24,19,Saturday,Y,N,N,Autumn
20240512,2024-05-12,12,5,May,Q2,2024,FY2023/24,19,Sunday,Y,N,N,Autumn
20240513,2024-05-13,13,5,May,Q2,2024,FY2023/24,20,Monday,N,N,N,Autumn
20240514,2024-05-14,14,5,May,Q2,2024,FY2023/24,20,Tuesday,N,N,N,Autumn
20240515,2024-05-15,15,5,May,Q2,2024,FY2023/24,20,Wednesday,N,N,N,Autumn
20240516,2024-05-16,16,5,May,Q2,2024,FY2023/24,20,Thursday,N,N,N,Autumn
20240517,2024-05-17,17,5,May,Q2,2024,FY2023/24,20,Friday,N,N,N,Autumn
20240518,2024-05-18,18,5,May,Q2,2024,FY2023/24,20,Saturday,Y,N,N,Autumn
20240519,2024-05-19,19,5,May,Q2,2024,FY2023/24,20,Sunday,Y,N,N,Autumn
20240520,2024-05-20,20,5,May,Q2,2024,FY2023/24,21,Monday,N,N,N,Autumn
20240521,2024-05-21,21,5,May,Q2,2024,FY2023/24,21,Tuesday,N,N,N,Autumn
20240522,2024-05-22,22,5,May,Q2,2024,FY2023/24,21,Wednesday,N,N,N,Autumn
20240523,2024-05-23,23,5,May,Q2,2024,FY2023/24,21,Thursday,N,N,N,Autumn
20240524,2024-05-24,24,5,May,Q2,2024,FY2023/24,21,Friday,N,N,N,Autumn
20240525,2024-05-25,25,5,May,Q2,2024,FY2023/24,21,Saturday,Y,N,N,Autumn
20240526,2024-05-26,26,5,May,Q2,2024,FY2023/24,21,Sunday,Y,N,N,Autumn
20240527,2024-05-27,27,5,May,Q2,2024,FY2023/24,22,Monday,N,N,N,Autumn
20240528,2024-05-28,28,5,May,Q2,2024,FY2023/24,22,Tuesday,N,N,N,Autumn
20240529,2024-05-29,29,5,May,Q2,2024,FY2023/24,22,Wednesday,N,N,N,Autumn
20240530,2024-05-30,30,5,May,Q2,2024,FY2023/24,22,Thursday,N,N,N,Autumn
20240531,2024-05-31,31,5,May,Q2,2024,FY2023/24,22,Friday,N,N,N,Autumn
20240601,2024-06-01,1,6,June,Q2,2024,FY2023/24,22,Saturday,Y,N,Y,Winter
20240602,2024-06-02,2,6,June,Q2,2024,FY2023/24,22,Sunday,Y,N,Y,Winter
20240603,2024-06-03,3,6,June,Q2,2024,FY2023/24,23,Monday,N,N,Y,Winter
20240604,2024-06-04,4,6,June,Q2,2024,FY2023/24,23,Tuesday,N,N,Y,Winter
20240605,2024-06-05,5,6,June,Q2,2024,FY2023/24,23,Wednesday,N,N,Y,Winter
20240606,2024-06-06,6,6,June,Q2,2024,FY2023/24,23,Thursday,N,N,Y,Winter
20240607,2024-06-07,7,6,June,Q2,2024,FY2023/24,23,Friday,N,N,Y,Winter
20240608,2024-06-08,8,6,June,Q2,2024,FY2023/24,23,Saturday,Y,N,Y,Winter
20240609,2024-06-09,9,6,June,Q2,2024,FY2023/24,23,Sunday,Y,N,Y,Winter
20240610,2024-06-10,10,6,June,Q2,2024,FY2023/24,24,Monday,N,N,Y,Winter
20240611,2024-06-11,11,6,June,Q2,2024,FY2023/24,24,Tuesday,N,N,Y,Winter
20240612,2024-06-12,12,6,June,Q2,2024,FY2023/24,24,Wednesday,N,N,Y,Winter
20240613,2024-06-13,13,6,June,Q2,2024,FY2023/24,24,Thursday,N,N,Y,Winter
20240614,2024-06-14,14,6,June,Q2,2024,FY2023/24,24,Friday,N,N,Y,Winter
20240615,2024-06-15,15,6,June,Q2,2024,FY2023/24,24,Saturday,Y,N,Y,Winter
20240616,2024-06-16,16,6,June,Q2,2024,FY2023/24,24,Sunday,Y,N,Y,Winter
20240617,2024-06-17,17,6,June,Q2,2024,FY2023/24,25,Monday,N,N,Y,Winter
20240618,2024-06-18,18,6,June,Q2,2024,FY2023/24,25,Tuesday,N,N,Y,Winter
20240619,2024-06-19,19,6,June,Q2,2024,FY2023/24,25,Wednesday,N,N,Y,Winter
20240620,2024-06-20,20,6,June,Q2,2024,FY2023/24,25,Thursday,N,N,Y,Winter
20240621,2024-06-21,21,6,June,Q2,2024,FY2023/24,25,Friday,N,N,Y,Winter
20240622,2024-06-22,22,6,June,Q2,2024,FY2023/24,25,Saturday,Y,N,Y,Winter
20240623,2024-06-23,23,6,June,Q2,2024,FY2023/24,25,Sunday,Y,N,Y,Winter
20240624,2024-06-24,24,6,June,Q2,2024,FY2023/24,26,Monday,N,N,Y,Winter
20240625,2024-06-25,25,6,June,Q2,2024,FY2023/24,26,Tuesday,N,N,Y,Winter
20240626,2024-06-26,26,6,June,Q2,2024,FY2023/24,26,Wednesday,N,N,Y,Winter
20240627,2024-06-27,27,6,June,Q2,2024,FY2023/24,26,Thursday,N,N,Y,Winter
20240628,2024-06-28,28,6,June,Q2,2024,FY2023/24,26,Friday,N,N,Y,Winter
20240629,2024-06-29,29,6,June,Q2,2024,FY2023/24,26,Saturday,Y,N,Y,Winter
20240630,2024-06-30,30,6,June,Q2,2024,FY2023/24,26,Sunday,Y,N,Y,Winter
20240701,2024-07-01,1,7,July,Q3,2024,FY2024/25,27,Monday,N,N,N,Winter
20240702,2024-07-02,2,7,July,Q3,2024,FY2024/25,27,Tuesday,N,N,N,Winter
20240703,2024-07-03,3,7,July,Q3,2024,FY2024/25,27,Wednesday,N,N,N,Winter
20240704,2024-07-04,4,7,July,Q3,2024,FY2024/25,27,Thursday,N,N,N,Winter
20240705,2024-07-05,5,7,July,Q3,2024,FY2024/25,27,Friday,N,N,N,Winter
20240706,2024-07-06,6,7,July,Q3,2024,FY2024/25,27,Saturday,Y,N,N,Winter
20240707,2024-07-07,7,7,July,Q3,2024,FY2024/25,27,Sunday,Y,N,N,Winter
20240708,2024-07-08,8,7,July,Q3,2024,FY2024/25,28,Monday,N,N,N,Winter
20240709,2024-07-09,9,7,July,Q3,2024,FY2024/25,28,Tuesday,N,N,N,Winter
20240710,2024-07-10,10,7,July,Q3,2024,FY2024/25,28,Wednesday,N,N,N,Winter
20240711,2024-07-11,11,7,July,Q3,2024,FY2024/25,28,Thursday,N,N,N,Winter
20240712,2024-07-12,12,7,July,Q3,2024,FY2024/25,28,Friday,N,N,N,Winter
20240713,2024-07-13,13,7,July,Q3,2024,FY2024/25,28,Saturday,Y,N,N,Winter
20240714,2024-07-14,14,7,July,Q3,2024,FY2024/25,28,Sunday,Y,N,N,Winter
20240715,2024-07-15,15,7,July,Q3,2024,FY2024/25,29,Monday,N,N,N,Winter
20240716,2024-07-16,16,7,July,Q3,2024,FY2024/25,29,Tuesday,N,N,N,Winter
20240717,2024-07-17,17,7,July,Q3,2024,FY2024/25,29,Wednesday,N,N,N,Winter
20240718,2024-07-18,18,7,July,Q3,2024,FY2024/25,29,Thursday,N,N,N,Winter
20240719,2024-07-19,19,7,July,Q3,2024,FY2024/25,29,Friday,N,N,N,Winter
20240720,2024-07-20,20,7,July,Q3,2024,FY2024/25,29,Saturday,Y,N,N,Winter
20240721,2024-07-21,21,7,July,Q3,2024,FY2024/25,29,Sunday,Y,N,N,Winter
20240722,2024-07-22,22,7,July,Q3,2024,FY2024/25,30,Monday,N,N,N,Winter
20240723,2024-07-23,23,7,July,Q3,2024,FY2024/25,30,Tuesday,N,N,N,Winter
20240724,2024-07-24,24,7,July,Q3,2024,FY2024/25,30,Wednesday,N,N,N,Winter
20240725,2024-07-25,25,7,July,Q3,2024,FY2024/25,30,Thursday,N,N,N,Winter
20240726,2024-07-26,26,7,July,Q3,2024,FY2024/25,30,Friday,N,N,N,Winter
20240727,2024-07-27,27,7,July,Q3,2024,FY2024/25,30,Saturday,Y,N,N,Winter
20240728,2024-07-28,28,7,July,Q3,2024,FY2024/25,30,Sunday,Y,N,N,Winter
20240729,2024-07-29,29,7,July,Q3,2024,FY2024/25,31,Monday,N,N,N,Winter
20240730,2024-07-30,30,7,July,Q3,2024,FY2024/25,31,Tuesday,N,N,N,Winter
20240731,2024-07-31,31,7,July,Q3,2024,FY2024/25,31,Wednesday,N,N,N,Winter
20240801,2024-08-01,1,8,August,Q3,2024,FY2024/25,31,Thursday,N,N,N,Winter
20240802,2024-08-02,2,8,August,Q3,2024,FY2024/25,31,Friday,N,N,N,Winter
20240803,2024-08-03,3,8,August,Q3,2024,FY2024/25,31,Saturday,Y,N,N,Winter
20240804,2024-08-04,4,8,August,Q3,2024,FY2024/25,31,Sunday,Y,N,N,Winter
20240805,2024-08-05,5,8,August,Q3,2024,FY2024/25,32,Monday,N,N,N,Winter
20240806,2024-08-06,6,8,August,Q3,2024,FY2024/25,32,Tuesday,N,N,N,Winter
20240807,2024-08-07,7,8,August,Q3,2024,FY2024/25,32,Wednesday,N,N,N,Winter
20240808,2024-08-08,8,8,August,Q3,2024,FY2024/25,32,Thursday,N,N,N,Winter
20240809,2024-08-09,9,8,August,Q3,2024,FY2024/25,32,Friday,N,N,N,Winter
20240810,2024-08-10,10,8,August,Q3,2024,FY2024/25,32,Saturday,Y,N,N,Winter
20240811,2024-08-11,11,8,August,Q3,2024,FY2024/25,32,Sunday,Y,N,N,Winter
20240812,2024-08-12,12,8,August,Q3,2024,FY2024/25,33,Monday,N,N,N,Winter
20240813,2024-08-13,13,8,August,Q3,2024,FY2024/25,33,Tuesday,N,N,N,Winter
20240814,2024-08-14,14,8,August,Q3,2024,FY2024/25,33,Wednesday,N,N,N,Winter
20240815,2024-08-15,15,8,August,Q3,2024,FY2024/25,33,Thursday,N,N,N,Winter
20240816,2024-08-16,16,8,August,Q3,2024,FY2024/25,33,Friday,N,N,N,Winter
20240817,2024-08-17,17,8,August,Q3,2024,FY2024/25,33,Saturday,Y,N,N,Winter
20240818,2024-08-18,18,8,August,Q3,2024,FY2024/25,33,Sunday,Y,N,N,Winter
20240819,2024-08-19,19,8,August,Q3,2024,FY2024/25,34,Monday,N,N,N,Winter
20240820,2024-08-20,20,8,August,Q3,2024,FY2024/25,34,Tuesday,N,N,N,Winter
20240821,2024-08-21,21,8,August,Q3,2024,FY2024/25,34,Wednesday,N,N,N,Winter
20240822,2024-08-22,22,8,August,Q3,2024,FY2024/25,34,Thursday,N,N,N,Winter
20240823,2024-08-23,23,8,August,Q3,2024,FY2024/25,34,Friday,N,N,N,Winter
20240824,2024-08-24,24,8,August,Q3,2024,FY2024/25,34,Saturday,Y,N,N,Winter
20240825,2024-08-25,25,8,August,Q3,2024,FY2024/25,34,Sunday,Y,N,N,Winter
20240826,2024-08-26,26,8,August,Q3,2024,FY2024/25,35,Monday,N,N,N,Winter
20240827,2024-08-27,27,8,August,Q3,2024,FY2024/25,35,Tuesday,N,N,N,Winter
20240828,2024-08-28,28,8,August,Q3,2024,FY2024/25,35,Wednesday,N,N,N,Winter
20240829,2024-08-29,29,8,August,Q3,2024,FY2024/25,35,Thursday,N,N,N,Winter
20240830,2024-08-30,30,8,August,Q3,2024,FY2024/25,35,Friday,N,N,N,Winter
20240831,2024-08-31,31,8,August,Q3,2024,FY2024/25,35,Saturday,Y,N,N,Winter
20240901,2024-09-01,1,9,September,Q3,2024,FY2024/25,35,Sunday,Y,N,N,Spring
20240902,2024-09-02,2,9,September,Q3,2024,FY2024/25,36,Monday,N,N,N,Spring
20240903,2024-09-03,3,9,September,Q3,2024,FY2024/25,36,Tuesday,N,N,N,Spring
20240904,2024-09-04,4,9,September,Q3,2024,FY2024/25,36,Wednesday,N,N,N,Spring
20240905,2024-09-05,5,9,September,Q3,2024,FY2024/25,36,Thursday,N,N,N,Spring
20240906,2024-09-06,6,9,September,Q3,2024,FY2024/25,36,Friday,N,N,N,Spring
20240907,2024-09-07,7,9,September,Q3,2024,FY2024/25,36,Saturday,Y,N,N,Spring
20240908,2024-09-08,8,9,September,Q3,2024,FY2024/25,36,Sunday,Y,N,N,Spring
20240909,2024-09-09,9,9,September,Q3,2024,FY2024/25,37,Monday,N,N,N,Spring
20240910,2024-09-10,10,9,September,Q3,2024,FY2024/25,37,Tuesday,N,N,N,Spring
20240911,2024-09-11,11,9,September,Q3,2024,FY2024/25,37,Wednesday,N,N,N,Spring
20240912,2024-09-12,12,9,September,Q3,2024,FY2024/25,37,Thursday,N,N,N,Spring
20240913,2024-09-13,13,9,September,Q3,2024,FY2024/25,37,Friday,N,N,N,Spring
20240914,2024-09-14,14,9,September,Q3,2024,FY2024/25,37,Saturday,Y,N,N,Spring
20240915,2024-09-15,15,9,September,Q3,2024,FY2024/25,37,Sunday,Y,N,N,Spring
20240916,2024-09-16,16,9,September,Q3,2024,FY2024/25,38,Monday,N,N,N,Spring
20240917,2024-09-17,17,9,September,Q3,2024,FY2024/25,38,Tuesday,N,N,N,Spring
20240918,2024-09-18,18,9,September,Q3,2024,FY2024/25,38,Wednesday,N,N,N,Spring
20240919,2024-09-19,19,9,September,Q3,2024,FY2024/25,38,Thursday,N,N,N,Spring
20240920,2024-09-20,20,9,September,Q3,2024,FY2024/25,38,Friday,N,N,N,Spring
20240921,2024-09-21,21,9,September,Q3,2024,FY2024/25,38,Saturday,Y,N,N,Spring
20240922,2024-09-22,22,9,September,Q3,2024,FY2024/25,38,Sunday,Y,N,N,Spring
20240923,2024-09-23,23,9,September,Q3,2024,FY2024/25,39,Monday,N,N,N,Spring
20240924,2024-09-24,24,9,September,Q3,2024,FY2024/25,39,Tuesday,N,N,N,Spring
20240925,2024-09-25,25,9,September,Q3,2024,FY2024/25,39,Wednesday,N,N,N,Spring
20240926,2024-09-26,26,9,September,Q3,2024,FY2024/25,39,Thursday,N,N,N,Spring
20240927,2024-09-27,27,9,September,Q3,2024,FY2024/25,39,Friday,N,N,N,Spring
20240928,2024-09-28,28,9,September,Q3,2024,FY2024/25,39,Saturday,Y,N,N,Spring
20240929,2024-09-29,29,9,September,Q3,2024,FY2024/25,39,Sunday,Y,N,N,Spring
20240930,2024-09-30,30,9,September,Q3,2024,FY2024/25,40,Monday,N,N,N,Spring
20241001,2024-10-01,1,10,October,Q4,2024,FY2024/25,40,Tuesday,N,N,N,Spring
20241002,2024-10-02,2,10,October,Q4,2024,FY2024/25,40,Wednesday,N,N,N,Spring
20241003,2024-10-03,3,10,October,Q4,2024,FY2024/25,40,Thursday,N,N,N,Spring
20241004,2024-10-04,4,10,October,Q4,2024,FY2024/25,40,Friday,N,N,N,Spring
20241005,2024-10-05,5,10,October,Q4,2024,FY2024/25,40,Saturday,Y,N,N,Spring
20241006,2024-10-06,6,10,October,Q4,2024,FY2024/25,40,Sunday,Y,N,N,Spring
20241007,2024-10-07,7,10,October,Q4,2024,FY2024/25,41,Monday,N,N,N,Spring
20241008,2024-10-08,8,10,October,Q4,2024,FY2024/25,41,Tuesday,N,N,N,Spring
20241009,2024-10-09,9,10,October,Q4,2024,FY2024/25,41,Wednesday,N,N,N,Spring
20241010,2024-10-10,10,10,October,Q4,2024,FY2024/25,41,Thursday,N,N,N,Spring
20241011,2024-10-11,11,10,October,Q4,2024,FY2024/25,41,Friday,N,N,N,Spring
20241012,2024-10-12,12,10,October,Q4,2024,FY2024/25,41,Saturday,Y,N,N,Spring
20241013,2024-10-13,13,10,October,Q4,2024,FY2024/25,41,Sunday,Y,N,N,Spring
20241014,2024-10-14,14,10,October,Q4,2024,FY2024/25,42,Monday,N,N,N,Spring
20241015,2024-10-15,15,10,October,Q4,2024,FY2024/25,42,Tuesday,N,N,N,Spring
20241016,2024-10-16,16,10,October,Q4,2024,FY2024/25,42,Wednesday,N,N,N,Spring
20241017,2024-10-17,17,10,October,Q4,2024,FY2024/25,42,Thursday,N,N,N,Spring
20241018,2024-10-18,18,10,October,Q4,2024,FY2024/25,42,Friday,N,N,N,Spring
20241019,2024-10-19,19,10,October,Q4,2024,FY2024/25,42,Saturday,Y,N,N,Spring
20241020,2024-10-20,20,10,October,Q4,2024,FY2024/25,42,Sunday,Y,N,N,Spring
20241021,2024-10-21,21,10,October,Q4,2024,FY2024/25,43,Monday,N,N,N,Spring
20241022,2024-10-22,22,10,October,Q4,2024,FY2024/25,43,Tuesday,N,N,N,Spring
20241023,2024-10-23,23,10,October,Q4,2024,FY2024/25,43,Wednesday,N,N,N,Spring
20241024,2024-10-24,24,10,October,Q4,2024,FY2024/25,43,Thursday,N,N,N,Spring
20241025,2024-10-25,25,10,October,Q4,2024,FY2024/25,43,Friday,N,N,N,Spring
20241026,2024-10-26,26,10,October,Q4,2024,FY2024/25,43,Saturday,Y,N,N,Spring
20241027,2024-10-27,27,10,October,Q4,2024,FY2024/25,43,Sunday,Y,N,N,Spring
20241028,2024-10-28,28,10,October,Q4,2024,FY2024/25,44,Monday,N,N,N,Spring
20241029,2024-10-29,29,10,October,Q4,2024,FY2024/25,44,Tuesday,N,N,N,Spring
20241030,2024-10-30,30,10,October,Q4,2024,FY2024/25,44,Wednesday,N,N,N,Spring
20241031,2024-10-31,31,10,October,Q4,2024,FY2024/25,44,Thursday,N,N,N,Spring
20241101,2024-11-01,1,11,November,Q4,2024,FY2024/25,44,Friday,N,N,N,Spring
20241102,2024-11-02,2,11,November,Q4,2024,FY2024/25,44,Saturday,Y,N,N,Spring
20241103,2024-11-03,3,11,November,Q4,2024,FY2024/25,44,Sunday,Y,N,N,Spring
20241104,2024-11-04,4,11,November,Q4,2024,FY2024/25,45,Monday,N,N,N,Spring
20241105,2024-11-05,5,11,November,Q4,2024,FY2024/25,45,Tuesday,N,N,N,Spring
20241106,2024-11-06,6,11,November,Q4,2024,FY2024/25,45,Wednesday,N,N,N,Spring
20241107,2024-11-07,7,11,November,Q4,2024,FY2024/25,45,Thursday,N,N,N,Spring
20241108,2024-11-08,8,11,November,Q4,2024,FY2024/25,45,Friday,N,N,N,Spring
20241109,2024-11-09,9,11,November,Q4,2024,FY2024/25,45,Saturday,Y,N,N,Spring
20241110,2024-11-10,10,11,November,Q4,2024,FY2024/25,45,Sunday,Y,N,N,Spring
20241111,2024-11-11,11,11,November,Q4,2024,FY2024/25,46,Monday,N,N,N,Spring
20241112,2024-11-12,12,11,November,Q4,2024,FY2024/25,46,Tuesday,N,N,N,Spring
20241113,2024-11-13,13,11,November,Q4,2024,FY2024/25,46,Wednesday,N,N,N,Spring
20241114,2024-11-14,14,11,November,Q4,2024,FY2024/25,46,Thursday,N,N,N,Spring
20241115,2024-11-15,15,11,November,Q4,2024,FY2024/25,46,Friday,N,N,N,Spring
20241116,2024-11-16,16,11,November,Q4,2024,FY2024/25,46,Saturday,Y,N,N,Spring
20241117,2024-11-17,17,11,November,Q4,2024,FY2024/25,46,Sunday,Y,N,N,Spring
20241118,2024-11-18,18,11,November,Q4,2024,FY2024/25,47,Monday,N,N,N,Spring
20241119,2024-11-19,19,11,November,Q4,2024,FY2024/25,47,Tuesday,N,N,N,Spring
20241120,2024-11-20,20,11,November,Q4,2024,FY2024/25,47,Wednesday,N,N,N,Spring
20241121,2024-11-21,21,11,November,Q4,2024,FY2024/25,47,Thursday,N,N,N,Spring
20241122,2024-11-22,22,11,November,Q4,2024,FY2024/25,47,Friday,N,N,N,Spring
20241123,2024-11-23,23,11,November,Q4,2024,FY2024/25,47,Saturday,Y,N,N,Spring
20241124,2024-11-24,24,11,November,Q4,2024,FY2024/25,47,Sunday,Y,N,N,Spring
20241125,2024-11-25,25,11,November,Q4,2024,FY2024/25,48,Monday,N,N,N,Spring
20241126,2024-11-26,26,11,November,Q4,2024,FY2024/25,48,Tuesday,N,N,N,Spring
